Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Last Interaction,Contract Duration (Months),Churn,Tenure_Bucket,Support_Call_Intensity,Interaction_Frequency
20.0,1,37.0,26.0,4.0,10.0,2,256.05,23.0,3,1.0,2,0.10810810810810811,1.0833333333333333
39.0,0,26.0,14.0,3.0,1.0,1,974.87,14.0,12,0.0,1,0.11538461538461539,0.9333333333333333
45.0,0,43.0,16.0,0.0,10.0,0,264.0,9.0,12,1.0,2,0.0,1.6
60.0,0,24.0,22.0,2.0,5.0,1,984.0,13.0,1,1.0,1,0.08333333333333333,1.5714285714285714
48.0,0,57.0,12.0,0.0,29.0,2,617.0,3.0,12,1.0,2,0.0,3.0
22.0,1,22.0,25.0,2.0,14.0,0,501.7,13.0,3,0.0,1,0.09090909090909091,1.7857142857142858
26.0,0,8.0,20.0,0.0,16.0,0,519.56,14.0,12,0.0,0,0.0,1.3333333333333333
52.0,1,46.0,17.0,2.0,12.0,2,750.0,8.0,3,1.0,2,0.043478260869565216,1.8888888888888888
48.0,0,32.0,18.0,9.0,28.0,0,487.0,29.0,3,1.0,1,0.28125,0.6
53.0,0,2.0,20.0,10.0,7.0,0,107.0,9.0,3,1.0,0,5.0,2.0
21.0,0,37.0,26.0,9.0,8.0,0,922.0,5.0,1,1.0,2,0.24324324324324326,4.333333333333333
47.0,0,30.0,18.0,1.0,20.0,2,834.78,6.0,12,0.0,1,0.03333333333333333,2.5714285714285716
19.0,1,42.0,7.0,1.0,8.0,1,719.72,26.0,12,0.0,2,0.023809523809523808,0.25925925925925924
38.0,1,23.0,19.0,6.0,10.0,2,854.0,5.0,12,1.0,1,0.2608695652173913,3.1666666666666665
22.0,0,48.0,15.0,5.0,23.0,2,422.99,7.0,12,1.0,2,0.10416666666666667,1.875
46.0,1,35.0,27.0,3.0,4.0,0,715.09,13.0,3,0.0,1,0.08571428571428572,1.9285714285714286
27.0,1,4.0,13.0,1.0,29.0,2,517.65,17.0,12,1.0,0,0.25,0.7222222222222222
42.0,0,2.0,14.0,3.0,10.0,0,181.0,7.0,3,1.0,0,1.5,1.75
31.0,1,34.0,30.0,2.0,20.0,2,771.4,2.0,3,0.0,1,0.058823529411764705,10.0
32.0,1,52.0,6.0,0.0,2.0,2,832.81,10.0,3,0.0,2,0.0,0.5454545454545454
49.0,1,32.0,24.0,0.0,19.0,1,624.14,8.0,12,0.0,1,0.0,2.6666666666666665
20.0,1,60.0,5.0,3.0,26.0,0,227.0,8.0,1,1.0,2,0.05,0.5555555555555556
35.0,0,8.0,11.0,0.0,5.0,1,853.71,8.0,12,0.0,0,0.0,1.2222222222222223
62.0,1,12.0,14.0,6.0,9.0,0,583.0,21.0,1,1.0,1,0.5,0.6363636363636364
59.0,1,27.0,11.0,9.0,30.0,2,257.0,9.0,12,1.0,1,0.3333333333333333,1.1
28.0,0,39.0,30.0,10.0,15.0,1,676.34,11.0,1,1.0,2,0.2564102564102564,2.5
27.0,1,30.0,7.0,2.0,18.0,0,782.6,10.0,12,0.0,1,0.06666666666666667,0.6363636363636364
23.0,0,27.0,23.0,3.0,3.0,1,212.52,17.0,3,1.0,1,0.1111111111111111,1.2777777777777777
31.0,1,16.0,15.0,4.0,11.0,1,319.34,18.0,1,1.0,1,0.25,0.7894736842105263
60.0,0,31.0,1.0,5.0,17.0,2,617.0,22.0,3,1.0,1,0.16129032258064516,0.043478260869565216
39.0,1,11.0,13.0,1.0,20.0,0,757.71,16.0,12,0.0,0,0.09090909090909091,0.7647058823529411
46.0,0,32.0,20.0,1.0,25.0,2,611.0,15.0,12,1.0,1,0.03125,1.25
34.0,0,16.0,7.0,6.0,9.0,1,665.0,3.0,12,1.0,1,0.375,1.75
30.0,0,22.0,14.0,2.0,0.0,0,806.74,11.0,12,0.0,1,0.09090909090909091,1.1666666666666667
52.0,0,60.0,6.0,9.0,15.0,1,175.79,13.0,1,1.0,2,0.15,0.42857142857142855
61.0,0,28.0,3.0,9.0,13.0,0,412.0,4.0,3,1.0,1,0.32142857142857145,0.6
31.0,0,9.0,17.0,2.0,6.0,2,421.0,4.0,1,1.0,0,0.2222222222222222,3.4
55.0,0,29.0,18.0,9.0,9.0,0,921.0,21.0,12,1.0,1,0.3103448275862069,0.8181818181818182
61.0,0,55.0,23.0,8.0,18.0,1,688.0,17.0,1,1.0,2,0.14545454545454545,1.2777777777777777
44.0,0,22.0,7.0,1.0,23.0,0,868.16,3.0,12,1.0,1,0.045454545454545456,1.75
30.0,0,56.0,20.0,10.0,27.0,1,999.8,16.0,3,1.0,2,0.17857142857142858,1.1764705882352942
61.0,0,52.0,18.0,7.0,1.0,2,776.0,15.0,12,1.0,2,0.1346153846153846,1.125
29.0,0,10.0,10.0,2.0,5.0,0,581.1,30.0,3,1.0,0,0.2,0.3225806451612903
38.0,1,23.0,14.0,1.0,2.0,2,530.96,12.0,3,0.0,1,0.043478260869565216,1.0769230769230769
28.0,1,23.0,19.0,6.0,1.0,2,978.0,25.0,12,1.0,1,0.2608695652173913,0.7307692307692307
31.0,0,1.0,3.0,9.0,25.0,2,238.3,4.0,3,1.0,0,9.0,0.6
29.0,1,55.0,22.0,6.0,7.0,0,855.0,17.0,12,1.0,2,0.10909090909090909,1.2222222222222223
41.0,1,41.0,20.0,1.0,12.0,0,906.95,5.0,12,0.0,2,0.024390243902439025,3.3333333333333335
25.0,1,1.0,6.0,7.0,7.0,2,411.0,17.0,1,1.0,0,7.0,0.3333333333333333
53.0,0,39.0,16.0,5.0,10.0,1,386.85,1.0,12,1.0,2,0.1282051282051282,8.0
33.0,1,54.0,12.0,1.0,14.0,2,999.27,21.0,12,0.0,2,0.018518518518518517,0.5454545454545454
58.0,1,2.0,20.0,10.0,22.0,0,511.0,19.0,12,1.0,0,5.0,1.0
64.0,0,12.0,30.0,8.0,15.0,2,981.0,6.0,3,1.0,1,0.6666666666666666,4.285714285714286
29.0,0,16.0,19.0,1.0,3.0,1,916.57,8.0,3,0.0,1,0.0625,2.111111111111111
18.0,1,50.0,25.0,7.0,27.0,2,225.0,29.0,12,1.0,2,0.14,0.8333333333333334
64.0,1,23.0,20.0,5.0,2.0,1,907.71,5.0,12,1.0,1,0.21739130434782608,3.3333333333333335
44.0,1,13.0,23.0,1.0,28.0,2,394.0,29.0,12,1.0,1,0.07692307692307693,0.7666666666666667
23.0,0,43.0,3.0,0.0,11.0,2,909.89,9.0,3,0.0,2,0.0,0.3
28.0,1,58.0,5.0,6.0,15.0,2,554.0,6.0,3,1.0,2,0.10344827586206896,0.7142857142857143
25.0,1,46.0,25.0,8.0,2.0,2,867.0,14.0,1,1.0,2,0.17391304347826086,1.6666666666666667
23.0,1,18.0,14.0,3.0,3.0,0,372.0,10.0,3,1.0,1,0.16666666666666666,1.2727272727272727
48.0,1,44.0,13.0,10.0,22.0,1,922.0,30.0,3,1.0,2,0.22727272727272727,0.41935483870967744
53.0,1,22.0,13.0,7.0,12.0,2,635.31,19.0,12,1.0,1,0.3181818181818182,0.65
46.0,0,21.0,10.0,1.0,0.0,1,348.61,15.0,3,1.0,1,0.047619047619047616,0.625
40.0,0,39.0,17.0,3.0,20.0,1,909.88,14.0,3,0.0,2,0.07692307692307693,1.1333333333333333
23.0,1,1.0,23.0,4.0,18.0,1,108.0,14.0,12,1.0,0,4.0,1.5333333333333334
38.0,0,45.0,28.0,0.0,16.0,2,214.0,15.0,12,1.0,2,0.0,1.75
40.0,0,21.0,9.0,4.0,29.0,0,714.0,1.0,3,1.0,1,0.19047619047619047,4.5
46.0,1,12.0,18.0,4.0,28.0,1,890.0,19.0,12,1.0,1,0.3333333333333333,0.9
32.0,1,55.0,4.0,6.0,1.0,0,761.0,21.0,12,1.0,2,0.10909090909090909,0.18181818181818182
26.0,1,16.0,18.0,1.0,14.0,1,914.18,29.0,3,0.0,1,0.0625,0.6
46.0,0,60.0,18.0,7.0,1.0,1,633.29,16.0,12,1.0,2,0.11666666666666667,1.0588235294117647
59.0,0,55.0,19.0,3.0,14.0,1,234.0,9.0,3,1.0,2,0.05454545454545454,1.9
48.0,0,22.0,3.0,3.0,19.0,2,569.0,20.0,12,1.0,1,0.13636363636363635,0.14285714285714285
37.0,0,55.0,5.0,0.0,9.0,0,537.69,1.0,12,0.0,2,0.0,2.5
49.0,1,55.0,10.0,2.0,20.0,1,828.0,21.0,1,1.0,2,0.03636363636363636,0.45454545454545453
27.0,1,29.0,2.0,6.0,12.0,0,243.0,17.0,12,1.0,1,0.20689655172413793,0.1111111111111111
57.0,0,21.0,17.0,1.0,2.0,0,650.0,3.0,12,1.0,1,0.047619047619047616,4.25
48.0,1,11.0,27.0,1.0,18.0,2,618.28,5.0,12,0.0,0,0.09090909090909091,4.5
39.0,0,57.0,28.0,6.0,24.0,2,598.16,27.0,1,1.0,2,0.10526315789473684,1.0
47.0,1,37.0,6.0,3.0,21.0,2,418.0,6.0,3,1.0,2,0.08108108108108109,0.8571428571428571
20.0,0,9.0,12.0,3.0,15.0,1,298.0,20.0,3,1.0,0,0.3333333333333333,0.5714285714285714
24.0,0,52.0,11.0,2.0,26.0,1,318.34,18.0,3,1.0,2,0.038461538461538464,0.5789473684210527
34.0,1,4.0,30.0,8.0,15.0,1,907.0,21.0,3,1.0,0,2.0,1.3636363636363635
43.0,0,55.0,20.0,0.0,19.0,0,810.14,17.0,3,1.0,2,0.0,1.1111111111111112
37.0,1,21.0,3.0,4.0,22.0,0,804.0,24.0,1,1.0,1,0.19047619047619047,0.12
45.0,1,50.0,27.0,0.0,3.0,0,995.34,24.0,12,0.0,2,0.0,1.08
23.0,0,15.0,13.0,10.0,10.0,0,379.0,25.0,12,1.0,1,0.6666666666666666,0.5
39.0,0,52.0,11.0,9.0,11.0,2,635.0,28.0,12,1.0,2,0.17307692307692307,0.3793103448275862
58.0,0,56.0,26.0,9.0,27.0,0,163.53,14.0,1,1.0,2,0.16071428571428573,1.7333333333333334
65.0,0,36.0,24.0,4.0,21.0,1,669.0,28.0,3,1.0,1,0.1111111111111111,0.8275862068965517
43.0,1,58.0,13.0,0.0,16.0,1,871.61,1.0,3,0.0,2,0.0,6.5
41.0,1,9.0,20.0,8.0,11.0,0,297.75,16.0,3,1.0,0,0.8888888888888888,1.1764705882352942
62.0,1,42.0,12.0,7.0,1.0,1,306.0,9.0,3,1.0,2,0.16666666666666666,1.2
25.0,1,52.0,12.0,7.0,29.0,2,651.0,18.0,1,1.0,2,0.1346153846153846,0.631578947368421
38.0,0,39.0,22.0,1.0,17.0,0,812.92,14.0,12,0.0,2,0.02564102564102564,1.4666666666666666
59.0,0,22.0,16.0,10.0,5.0,2,775.82,25.0,1,1.0,1,0.45454545454545453,0.6153846153846154
30.0,1,29.0,9.0,4.0,30.0,2,451.0,3.0,3,1.0,1,0.13793103448275862,2.25
36.0,0,43.0,11.0,9.0,9.0,1,484.0,21.0,12,1.0,2,0.20930232558139536,0.5
34.0,0,57.0,13.0,5.0,18.0,2,350.0,14.0,12,1.0,2,0.08771929824561403,0.8666666666666667
45.0,1,50.0,20.0,7.0,30.0,1,293.0,19.0,1,1.0,2,0.14,1.0
50.0,0,11.0,7.0,2.0,15.0,1,766.7,19.0,1,1.0,0,0.18181818181818182,0.35
19.0,0,25.0,13.0,1.0,3.0,1,336.0,6.0,12,1.0,1,0.04,1.8571428571428572
47.0,1,3.0,28.0,1.0,18.0,1,633.15,11.0,3,0.0,0,0.3333333333333333,2.3333333333333335
22.0,1,24.0,30.0,5.0,1.0,1,365.0,7.0,1,1.0,1,0.20833333333333334,3.75
36.0,0,60.0,15.0,3.0,16.0,2,556.19,1.0,12,0.0,2,0.05,7.5
28.0,0,51.0,13.0,9.0,16.0,1,127.03,23.0,1,1.0,2,0.17647058823529413,0.5416666666666666
59.0,1,44.0,18.0,10.0,19.0,1,971.0,7.0,3,1.0,2,0.22727272727272727,2.25
48.0,0,40.0,14.0,8.0,21.0,1,102.94,4.0,3,1.0,2,0.2,2.8
31.0,0,5.0,24.0,7.0,20.0,0,423.0,6.0,3,1.0,0,1.4,3.4285714285714284
52.0,1,20.0,3.0,8.0,10.0,2,282.0,4.0,3,1.0,1,0.4,0.6
31.0,0,47.0,20.0,3.0,12.0,1,942.45,7.0,12,0.0,2,0.06382978723404255,2.5
44.0,1,31.0,1.0,6.0,5.0,1,304.36,28.0,1,1.0,1,0.1935483870967742,0.034482758620689655
59.0,1,1.0,1.0,0.0,8.0,0,121.33,12.0,12,1.0,0,0.0,0.07692307692307693
36.0,0,5.0,9.0,3.0,7.0,2,574.64,2.0,12,0.0,0,0.6,3.0
35.0,1,4.0,10.0,4.0,29.0,2,411.0,3.0,12,1.0,0,1.0,2.5
42.0,0,58.0,9.0,5.0,0.0,1,425.0,30.0,3,1.0,2,0.08620689655172414,0.2903225806451613
20.0,1,14.0,15.0,8.0,30.0,2,819.0,26.0,3,1.0,1,0.5714285714285714,0.5555555555555556
25.0,0,40.0,16.0,5.0,20.0,2,240.81,21.0,1,1.0,2,0.125,0.7272727272727273
51.0,1,6.0,9.0,8.0,3.0,0,808.0,20.0,12,1.0,0,1.3333333333333333,0.42857142857142855
46.0,0,56.0,7.0,2.0,0.0,1,889.04,1.0,12,0.0,2,0.03571428571428571,3.5
25.0,1,26.0,4.0,1.0,4.0,0,593.3,23.0,3,0.0,1,0.038461538461538464,0.16666666666666666
37.0,0,5.0,15.0,8.0,7.0,2,926.0,17.0,3,1.0,0,1.6,0.8333333333333334
21.0,0,3.0,2.0,10.0,23.0,1,365.0,18.0,3,1.0,0,3.3333333333333335,0.10526315789473684
63.0,1,49.0,12.0,7.0,8.0,2,499.19,28.0,3,1.0,2,0.14285714285714285,0.41379310344827586
32.0,1,31.0,14.0,2.0,14.0,1,367.0,16.0,3,1.0,1,0.06451612903225806,0.8235294117647058
21.0,1,34.0,21.0,0.0,10.0,0,804.44,9.0,12,0.0,1,0.0,2.1
24.0,0,10.0,26.0,4.0,7.0,1,444.0,7.0,3,1.0,0,0.4,3.25
27.0,0,54.0,6.0,0.0,14.0,0,516.03,18.0,3,1.0,2,0.0,0.3157894736842105
40.0,1,29.0,21.0,2.0,1.0,2,407.0,2.0,3,1.0,1,0.06896551724137931,7.0
20.0,0,51.0,22.0,2.0,19.0,0,547.41,8.0,3,0.0,2,0.0392156862745098,2.4444444444444446
31.0,1,46.0,6.0,1.0,15.0,0,117.0,15.0,12,1.0,2,0.021739130434782608,0.375
27.0,0,46.0,17.0,8.0,7.0,1,707.0,24.0,12,1.0,2,0.17391304347826086,0.68
62.0,1,24.0,19.0,10.0,20.0,2,295.0,1.0,1,1.0,1,0.4166666666666667,9.5
61.0,1,14.0,14.0,10.0,23.0,1,950.0,3.0,12,1.0,1,0.7142857142857143,3.5
57.0,0,27.0,25.0,10.0,27.0,2,606.0,15.0,3,1.0,1,0.37037037037037035,1.5625
46.0,0,8.0,8.0,0.0,9.0,0,978.0,21.0,3,1.0,0,0.0,0.36363636363636365
35.0,0,12.0,17.0,1.0,8.0,1,623.0,20.0,12,1.0,1,0.08333333333333333,0.8095238095238095
22.0,1,56.0,12.0,5.0,16.0,0,184.31,5.0,3,1.0,2,0.08928571428571429,2.0
35.0,1,8.0,17.0,3.0,19.0,0,819.29,13.0,3,0.0,0,0.375,1.2142857142857142
47.0,1,35.0,12.0,1.0,1.0,1,581.0,13.0,1,1.0,1,0.02857142857142857,0.8571428571428571
40.0,0,57.0,2.0,0.0,13.0,1,588.87,7.0,12,0.0,2,0.0,0.25
49.0,1,28.0,4.0,9.0,12.0,2,435.0,15.0,1,1.0,1,0.32142857142857145,0.25
50.0,1,35.0,10.0,5.0,8.0,1,658.65,9.0,3,0.0,1,0.14285714285714285,1.0
46.0,1,15.0,1.0,4.0,18.0,0,256.0,20.0,3,1.0,1,0.26666666666666666,0.047619047619047616
41.0,0,16.0,10.0,3.0,13.0,2,911.54,1.0,3,0.0,1,0.1875,5.0
29.0,0,17.0,29.0,2.0,20.0,1,649.05,11.0,12,0.0,1,0.11764705882352941,2.4166666666666665
24.0,0,31.0,19.0,1.0,24.0,0,312.0,18.0,12,1.0,1,0.03225806451612903,1.0
26.0,1,29.0,12.0,10.0,5.0,0,987.0,29.0,1,1.0,1,0.3448275862068966,0.4
21.0,1,37.0,24.0,8.0,16.0,0,951.0,22.0,12,1.0,2,0.21621621621621623,1.0434782608695652
26.0,0,43.0,25.0,6.0,1.0,1,372.29,1.0,1,1.0,2,0.13953488372093023,12.5
43.0,1,5.0,6.0,2.0,25.0,1,771.0,16.0,12,1.0,0,0.4,0.35294117647058826
52.0,0,46.0,19.0,7.0,30.0,0,530.0,4.0,12,1.0,2,0.15217391304347827,3.8
46.0,0,40.0,10.0,2.0,3.0,2,588.33,11.0,12,0.0,2,0.05,0.8333333333333334
38.0,0,8.0,6.0,3.0,2.0,0,511.43,1.0,12,0.0,0,0.375,3.0
59.0,1,15.0,7.0,8.0,18.0,0,351.0,2.0,3,1.0,1,0.5333333333333333,2.3333333333333335
48.0,1,31.0,1.0,9.0,29.0,0,962.0,10.0,1,1.0,1,0.2903225806451613,0.09090909090909091
56.0,1,27.0,12.0,10.0,9.0,1,960.0,1.0,1,1.0,1,0.37037037037037035,6.0
26.0,1,12.0,18.0,3.0,2.0,0,196.0,19.0,3,1.0,1,0.25,0.9
41.0,0,12.0,11.0,10.0,14.0,1,456.0,7.0,3,1.0,1,0.8333333333333334,1.375
60.0,1,32.0,18.0,4.0,21.0,1,714.0,30.0,12,1.0,1,0.125,0.5806451612903226
65.0,0,34.0,8.0,7.0,6.0,0,495.0,8.0,12,1.0,1,0.20588235294117646,0.8888888888888888
42.0,1,28.0,14.0,0.0,17.0,1,677.0,9.0,12,0.0,1,0.0,1.4
20.0,1,2.0,11.0,2.0,4.0,2,710.55,8.0,12,0.0,0,1.0,1.2222222222222223
23.0,0,41.0,3.0,0.0,25.0,0,511.18,1.0,1,1.0,2,0.0,1.5
42.0,1,47.0,18.0,3.0,6.0,0,504.54,10.0,12,0.0,2,0.06382978723404255,1.6363636363636365
34.0,1,9.0,12.0,0.0,13.0,2,939.5,27.0,3,0.0,0,0.0,0.42857142857142855
20.0,1,23.0,17.0,2.0,26.0,1,116.0,18.0,1,1.0,1,0.08695652173913043,0.8947368421052632
18.0,0,13.0,24.0,10.0,28.0,0,194.0,26.0,1,1.0,1,0.7692307692307693,0.8888888888888888
40.0,1,34.0,26.0,6.0,8.0,0,131.0,1.0,1,1.0,1,0.17647058823529413,13.0
64.0,0,53.0,9.0,4.0,7.0,1,265.0,15.0,3,1.0,2,0.07547169811320754,0.5625
35.0,1,19.0,29.0,0.0,0.0,1,912.31,6.0,12,0.0,1,0.0,4.142857142857143
50.0,1,33.0,26.0,1.0,8.0,1,858.31,4.0,12,0.0,1,0.030303030303030304,5.2
57.0,0,30.0,29.0,3.0,20.0,2,202.0,1.0,3,1.0,1,0.1,14.5
18.0,1,3.0,1.0,5.0,14.0,0,143.0,20.0,3,1.0,0,1.6666666666666667,0.047619047619047616
26.0,0,51.0,8.0,6.0,9.0,1,134.29,11.0,3,1.0,2,0.11764705882352941,0.6666666666666666
29.0,1,40.0,1.0,10.0,0.0,0,528.0,11.0,12,1.0,2,0.25,0.08333333333333333
51.0,0,43.0,15.0,2.0,3.0,2,218.0,18.0,1,1.0,2,0.046511627906976744,0.7894736842105263
34.0,0,19.0,13.0,2.0,8.0,0,515.0,11.0,12,0.0,1,0.10526315789473684,1.0833333333333333
31.0,0,52.0,22.0,7.0,0.0,0,266.0,26.0,1,1.0,2,0.1346153846153846,0.8148148148148148
37.0,0,32.0,20.0,3.0,3.0,1,446.0,12.0,12,1.0,1,0.09375,1.5384615384615385
30.0,1,2.0,24.0,5.0,21.0,1,870.0,6.0,3,1.0,0,2.5,3.4285714285714284
24.0,1,14.0,23.0,0.0,12.0,1,543.05,28.0,3,0.0,1,0.0,0.7931034482758621
61.0,0,17.0,14.0,4.0,28.0,1,399.0,29.0,1,1.0,1,0.23529411764705882,0.4666666666666667
49.0,1,15.0,17.0,0.0,7.0,1,528.4,11.0,12,0.0,1,0.0,1.4166666666666667
44.0,0,43.0,10.0,3.0,24.0,0,945.0,13.0,3,1.0,2,0.06976744186046512,0.7142857142857143
52.0,1,4.0,26.0,8.0,16.0,0,785.0,28.0,12,1.0,0,2.0,0.896551724137931
36.0,1,59.0,20.0,8.0,29.0,1,270.0,12.0,12,1.0,2,0.13559322033898305,1.5384615384615385
45.0,0,33.0,2.0,1.0,27.0,2,220.01,22.0,3,1.0,1,0.030303030303030304,0.08695652173913043
64.0,1,58.0,18.0,6.0,24.0,1,705.0,13.0,3,1.0,2,0.10344827586206896,1.2857142857142858
35.0,1,24.0,6.0,10.0,28.0,1,347.0,26.0,3,1.0,1,0.4166666666666667,0.2222222222222222
56.0,1,50.0,14.0,5.0,0.0,0,202.0,10.0,3,1.0,2,0.1,1.2727272727272727
56.0,0,22.0,22.0,7.0,24.0,0,274.0,19.0,1,1.0,1,0.3181818181818182,1.1
40.0,1,22.0,17.0,8.0,14.0,1,855.0,5.0,1,1.0,1,0.36363636363636365,2.8333333333333335
65.0,0,53.0,18.0,4.0,27.0,0,694.0,27.0,12,1.0,2,0.07547169811320754,0.6428571428571429
52.0,1,48.0,5.0,5.0,13.0,2,569.77,28.0,1,1.0,2,0.10416666666666667,0.1724137931034483
46.0,1,14.0,12.0,1.0,18.0,2,953.61,1.0,3,0.0,1,0.07142857142857142,6.0
62.0,0,55.0,13.0,10.0,13.0,1,785.0,13.0,3,1.0,2,0.18181818181818182,0.9285714285714286
37.0,1,22.0,12.0,0.0,9.0,0,716.33,17.0,12,0.0,1,0.0,0.6666666666666666
51.0,0,60.0,11.0,4.0,21.0,2,551.0,4.0,3,1.0,2,0.06666666666666667,2.2
21.0,0,59.0,27.0,1.0,20.0,2,625.0,29.0,12,1.0,2,0.01694915254237288,0.9
64.0,0,59.0,8.0,0.0,4.0,2,793.0,8.0,12,1.0,2,0.0,0.8888888888888888
26.0,1,13.0,8.0,8.0,10.0,2,292.0,11.0,12,1.0,1,0.6153846153846154,0.6666666666666666
54.0,1,2.0,6.0,0.0,0.0,0,918.0,2.0,1,1.0,0,0.0,2.0
61.0,0,6.0,29.0,3.0,12.0,1,809.0,3.0,1,1.0,0,0.5,7.25
20.0,0,22.0,5.0,6.0,29.0,1,525.0,30.0,1,1.0,1,0.2727272727272727,0.16129032258064516
39.0,1,17.0,21.0,2.0,7.0,0,723.05,6.0,12,0.0,1,0.11764705882352941,3.0
22.0,1,58.0,23.0,2.0,6.0,1,670.53,1.0,12,0.0,2,0.034482758620689655,11.5
43.0,1,1.0,9.0,1.0,14.0,2,989.1,16.0,12,0.0,0,1.0,0.5294117647058824
65.0,1,56.0,23.0,0.0,12.0,0,296.0,14.0,1,1.0,2,0.0,1.5333333333333334
26.0,1,37.0,25.0,7.0,27.0,2,235.0,24.0,1,1.0,2,0.1891891891891892,1.0
26.0,1,22.0,25.0,3.0,13.0,1,261.0,9.0,3,1.0,1,0.13636363636363635,2.5
25.0,1,14.0,20.0,4.0,30.0,1,471.0,2.0,3,1.0,1,0.2857142857142857,6.666666666666667
61.0,0,27.0,18.0,4.0,1.0,2,108.0,3.0,1,1.0,1,0.14814814814814814,4.5
64.0,1,42.0,14.0,7.0,12.0,1,746.0,24.0,1,1.0,2,0.16666666666666666,0.56
27.0,0,49.0,13.0,9.0,13.0,0,741.0,11.0,3,1.0,2,0.1836734693877551,1.0833333333333333
24.0,1,5.0,2.0,0.0,2.0,2,504.89,30.0,3,0.0,0,0.0,0.06451612903225806
48.0,0,60.0,23.0,3.0,6.0,1,639.17,11.0,12,0.0,2,0.05,1.9166666666666667
55.0,1,24.0,5.0,5.0,20.0,2,839.0,24.0,3,1.0,1,0.20833333333333334,0.2
25.0,0,3.0,24.0,5.0,7.0,2,277.0,22.0,1,1.0,0,1.6666666666666667,1.0434782608695652
28.0,0,30.0,24.0,2.0,14.0,2,941.63,13.0,12,0.0,1,0.06666666666666667,1.7142857142857142
53.0,1,31.0,27.0,2.0,24.0,0,354.0,2.0,3,1.0,1,0.06451612903225806,9.0
40.0,0,51.0,21.0,3.0,10.0,2,129.0,17.0,3,1.0,2,0.058823529411764705,1.1666666666666667
47.0,1,32.0,21.0,4.0,17.0,1,608.07,16.0,3,0.0,1,0.125,1.2352941176470589
58.0,1,22.0,11.0,3.0,21.0,2,276.16,5.0,1,1.0,1,0.13636363636363635,1.8333333333333333
31.0,1,22.0,2.0,2.0,27.0,2,332.0,5.0,12,1.0,1,0.09090909090909091,0.3333333333333333
44.0,1,53.0,5.0,3.0,12.0,0,294.97,18.0,12,1.0,2,0.05660377358490566,0.2631578947368421
19.0,0,17.0,15.0,0.0,11.0,1,809.73,12.0,12,0.0,1,0.0,1.1538461538461537
24.0,1,12.0,15.0,2.0,10.0,2,711.34,25.0,12,0.0,1,0.16666666666666666,0.5769230769230769
33.0,1,23.0,7.0,7.0,4.0,1,538.0,27.0,1,1.0,1,0.30434782608695654,0.25
18.0,1,56.0,17.0,0.0,20.0,2,698.75,6.0,12,0.0,2,0.0,2.4285714285714284
64.0,1,33.0,14.0,6.0,16.0,2,847.0,14.0,12,1.0,1,0.18181818181818182,0.9333333333333333
50.0,0,32.0,21.0,5.0,25.0,2,957.0,24.0,3,1.0,1,0.15625,0.84
32.0,0,4.0,2.0,9.0,27.0,1,414.53,16.0,3,1.0,0,2.25,0.11764705882352941
35.0,0,26.0,22.0,0.0,9.0,0,874.77,11.0,12,0.0,1,0.0,1.8333333333333333
45.0,0,29.0,20.0,4.0,22.0,2,557.0,11.0,1,1.0,1,0.13793103448275862,1.6666666666666667
23.0,0,12.0,26.0,2.0,7.0,0,971.29,4.0,3,0.0,1,0.16666666666666666,5.2
49.0,1,23.0,21.0,2.0,15.0,1,863.91,1.0,3,0.0,1,0.08695652173913043,10.5
19.0,0,57.0,10.0,0.0,10.0,1,767.95,11.0,12,0.0,2,0.0,0.8333333333333334
24.0,0,26.0,20.0,10.0,11.0,1,589.62,22.0,3,1.0,1,0.38461538461538464,0.8695652173913043
23.0,1,53.0,21.0,2.0,4.0,2,692.05,5.0,12,0.0,2,0.03773584905660377,3.5
38.0,0,12.0,14.0,2.0,3.0,1,952.95,12.0,12,0.0,1,0.16666666666666666,1.0769230769230769
29.0,0,35.0,29.0,2.0,15.0,2,998.28,12.0,3,0.0,1,0.05714285714285714,2.230769230769231
42.0,1,16.0,27.0,0.0,9.0,2,817.92,19.0,12,0.0,1,0.0,1.35
64.0,1,39.0,14.0,9.0,5.0,0,478.91,11.0,1,1.0,2,0.23076923076923078,1.1666666666666667
21.0,0,28.0,1.0,2.0,18.0,2,934.57,7.0,3,0.0,1,0.07142857142857142,0.125
25.0,1,9.0,22.0,1.0,20.0,1,376.21,15.0,1,1.0,0,0.1111111111111111,1.375
42.0,1,53.0,1.0,7.0,25.0,1,201.0,15.0,3,1.0,2,0.1320754716981132,0.0625
41.0,0,47.0,8.0,1.0,28.0,2,424.0,6.0,3,1.0,2,0.02127659574468085,1.1428571428571428
62.0,0,36.0,11.0,0.0,29.0,2,827.0,6.0,3,1.0,1,0.0,1.5714285714285714
27.0,0,11.0,28.0,5.0,1.0,0,501.0,2.0,3,1.0,0,0.45454545454545453,9.333333333333334
52.0,1,39.0,8.0,1.0,4.0,0,344.99,16.0,12,1.0,2,0.02564102564102564,0.47058823529411764
50.0,1,53.0,8.0,4.0,13.0,0,765.42,19.0,12,0.0,2,0.07547169811320754,0.4
39.0,0,31.0,20.0,3.0,12.0,0,948.84,8.0,12,0.0,1,0.0967741935483871,2.2222222222222223
37.0,1,38.0,9.0,9.0,5.0,2,522.89,2.0,1,1.0,2,0.23684210526315788,3.0
