Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Last Interaction,Contract Duration (Months),Churn
44.0,1,15.0,24.0,9.0,5.0,0,963.0,7.0,12,1.0
46.0,1,2.0,19.0,5.0,23.0,1,354.0,11.0,3,1.0
27.0,0,14.0,11.0,2.0,5.0,2,904.73,9.0,12,0.0
32.0,1,46.0,13.0,0.0,7.0,2,501.5,29.0,3,0.0
30.0,0,32.0,8.0,6.0,26.0,0,791.0,21.0,12,1.0
57.0,0,7.0,16.0,5.0,0.0,0,240.0,19.0,3,1.0
40.0,0,53.0,22.0,1.0,13.0,0,359.18,16.0,12,1.0
38.0,1,59.0,1.0,5.0,10.0,2,266.0,23.0,3,1.0
27.0,1,23.0,29.0,5.0,14.0,0,207.0,17.0,12,1.0
21.0,1,26.0,20.0,5.0,26.0,2,394.0,22.0,1,1.0
27.0,0,44.0,25.0,0.0,18.0,0,876.54,10.0,3,0.0
51.0,1,22.0,28.0,6.0,25.0,2,192.0,18.0,1,1.0
22.0,0,4.0,11.0,3.0,28.0,1,123.38,11.0,1,1.0
52.0,1,37.0,13.0,4.0,16.0,0,185.87,19.0,1,1.0
30.0,1,30.0,15.0,0.0,20.0,2,768.27,20.0,12,0.0
31.0,1,28.0,17.0,0.0,16.0,2,623.16,2.0,3,0.0
23.0,0,4.0,15.0,3.0,25.0,1,124.42,15.0,12,1.0
52.0,1,12.0,27.0,3.0,23.0,0,596.6,2.0,3,1.0
18.0,1,51.0,20.0,0.0,0.0,0,587.8,28.0,12,0.0
48.0,0,33.0,6.0,1.0,8.0,0,659.95,23.0,12,1.0
40.0,0,45.0,25.0,2.0,0.0,2,614.98,9.0,12,0.0
30.0,0,9.0,29.0,1.0,6.0,2,784.71,3.0,12,0.0
39.0,1,54.0,7.0,0.0,3.0,0,924.5,17.0,1,1.0
38.0,1,22.0,27.0,2.0,9.0,0,557.0,27.0,3,0.0
35.0,0,4.0,26.0,0.0,3.0,2,756.88,7.0,12,0.0
18.0,1,26.0,5.0,1.0,3.0,1,688.43,23.0,12,0.0
49.0,0,29.0,8.0,3.0,8.0,0,545.1,6.0,3,0.0
49.0,0,30.0,9.0,4.0,4.0,1,617.0,20.0,12,1.0
24.0,1,41.0,1.0,2.0,6.0,0,591.13,25.0,12,0.0
32.0,0,14.0,27.0,8.0,9.0,2,886.29,26.0,1,1.0
32.0,0,49.0,24.0,1.0,9.0,2,482.21,10.0,1,1.0
19.0,1,3.0,6.0,0.0,16.0,2,901.42,25.0,12,0.0
36.0,1,37.0,7.0,2.0,8.0,1,814.39,30.0,3,0.0
57.0,1,45.0,23.0,9.0,17.0,1,258.0,23.0,3,1.0
48.0,1,18.0,18.0,2.0,28.0,2,829.86,28.0,12,1.0
56.0,1,2.0,6.0,2.0,27.0,0,108.0,7.0,1,1.0
61.0,0,52.0,7.0,10.0,5.0,1,228.0,16.0,1,1.0
56.0,1,57.0,23.0,3.0,23.0,2,841.0,13.0,3,1.0
40.0,1,12.0,19.0,3.0,3.0,0,807.68,27.0,3,0.0
25.0,1,30.0,11.0,0.0,19.0,2,894.46,9.0,12,0.0
39.0,1,13.0,29.0,3.0,12.0,2,643.36,5.0,3,0.0
57.0,1,15.0,21.0,4.0,13.0,0,617.0,10.0,1,1.0
47.0,0,60.0,3.0,8.0,9.0,2,407.0,22.0,1,1.0
31.0,1,37.0,28.0,5.0,25.0,2,290.0,10.0,12,1.0
35.0,1,5.0,25.0,3.0,23.0,0,598.0,20.0,3,1.0
25.0,1,58.0,5.0,4.0,19.0,2,468.0,18.0,3,1.0
57.0,1,56.0,23.0,10.0,19.0,2,948.0,17.0,12,1.0
64.0,0,1.0,18.0,3.0,4.0,0,820.0,28.0,3,1.0
65.0,1,34.0,4.0,7.0,12.0,0,638.0,28.0,1,1.0
40.0,1,36.0,14.0,3.0,19.0,0,642.91,5.0,3,0.0
63.0,1,32.0,1.0,6.0,9.0,0,865.0,7.0,1,1.0
38.0,1,47.0,25.0,2.0,16.0,2,914.36,11.0,12,0.0
23.0,0,38.0,3.0,4.0,14.0,2,931.47,4.0,1,1.0
53.0,0,19.0,17.0,0.0,7.0,2,879.0,6.0,1,1.0
56.0,1,19.0,19.0,9.0,3.0,0,338.0,26.0,1,1.0
48.0,1,57.0,9.0,2.0,11.0,2,928.38,11.0,3,0.0
62.0,0,10.0,16.0,7.0,9.0,0,825.72,10.0,3,1.0
47.0,1,16.0,10.0,3.0,5.0,2,149.0,22.0,12,1.0
44.0,0,54.0,28.0,2.0,20.0,1,105.56,8.0,12,1.0
18.0,0,17.0,22.0,0.0,27.0,1,132.68,24.0,1,1.0
35.0,0,6.0,6.0,2.0,3.0,0,761.02,11.0,3,0.0
36.0,1,44.0,11.0,1.0,20.0,0,777.26,4.0,3,0.0
48.0,1,24.0,3.0,9.0,8.0,1,722.0,29.0,3,1.0
32.0,1,53.0,24.0,10.0,15.0,2,519.0,28.0,1,1.0
43.0,1,11.0,19.0,2.0,7.0,1,803.42,12.0,12,0.0
39.0,1,18.0,28.0,1.0,7.0,1,997.2,11.0,12,0.0
60.0,0,19.0,15.0,4.0,11.0,0,770.0,24.0,1,1.0
40.0,1,43.0,7.0,3.0,11.0,2,662.21,17.0,3,0.0
62.0,1,28.0,6.0,4.0,11.0,2,588.09,30.0,1,1.0
23.0,0,46.0,7.0,1.0,14.0,2,653.39,3.0,12,0.0
47.0,1,29.0,19.0,2.0,18.0,0,877.14,26.0,3,0.0
46.0,0,35.0,30.0,4.0,14.0,0,510.47,13.0,3,0.0
26.0,0,18.0,19.0,9.0,25.0,2,906.0,16.0,1,1.0
44.0,1,19.0,28.0,9.0,1.0,0,904.36,11.0,12,1.0
54.0,1,19.0,1.0,2.0,26.0,1,355.0,26.0,1,1.0
45.0,1,32.0,8.0,8.0,6.0,2,270.0,1.0,12,1.0
55.0,1,49.0,23.0,6.0,13.0,2,777.0,6.0,1,1.0
24.0,1,13.0,21.0,0.0,1.0,2,691.2,24.0,3,0.0
38.0,1,38.0,26.0,1.0,11.0,1,507.3,28.0,3,0.0
63.0,1,20.0,9.0,5.0,9.0,2,985.0,6.0,12,1.0
53.0,0,36.0,6.0,7.0,7.0,2,830.0,18.0,12,1.0
40.0,1,20.0,27.0,4.0,12.0,0,735.0,5.0,1,1.0
40.0,1,10.0,5.0,2.0,20.0,0,615.15,10.0,12,0.0
31.0,0,30.0,14.0,0.0,3.0,2,827.59,1.0,12,0.0
41.0,1,53.0,25.0,10.0,29.0,2,208.0,4.0,1,1.0
52.0,0,18.0,23.0,4.0,18.0,0,300.0,13.0,1,1.0
23.0,0,5.0,8.0,1.0,16.0,1,575.44,15.0,12,0.0
47.0,0,5.0,8.0,3.0,22.0,2,548.0,23.0,12,1.0
44.0,0,53.0,14.0,6.0,12.0,0,917.0,24.0,1,1.0
64.0,1,34.0,28.0,6.0,4.0,1,359.0,2.0,1,1.0
53.0,1,26.0,29.0,0.0,27.0,1,974.0,4.0,3,1.0
48.0,0,37.0,23.0,3.0,2.0,2,617.93,8.0,12,0.0
18.0,0,58.0,2.0,0.0,19.0,1,787.0,22.0,1,1.0
43.0,1,13.0,6.0,9.0,11.0,2,970.0,1.0,1,1.0
51.0,0,28.0,27.0,7.0,25.0,0,850.0,3.0,12,1.0
43.0,1,51.0,13.0,3.0,22.0,2,898.0,8.0,1,1.0
62.0,1,46.0,7.0,3.0,2.0,1,108.0,24.0,12,1.0
24.0,0,19.0,22.0,1.0,7.0,2,630.82,14.0,12,0.0
21.0,0,53.0,27.0,10.0,15.0,1,473.0,22.0,12,1.0
56.0,1,14.0,25.0,4.0,3.0,2,746.89,7.0,1,1.0
22.0,1,17.0,19.0,10.0,1.0,2,583.0,15.0,1,1.0
45.0,1,24.0,15.0,5.0,20.0,0,962.0,30.0,12,1.0
37.0,0,37.0,24.0,7.0,16.0,1,830.0,10.0,3,1.0
61.0,0,45.0,11.0,0.0,7.0,2,197.0,11.0,12,1.0
46.0,1,22.0,7.0,9.0,12.0,1,647.0,27.0,12,1.0
48.0,0,32.0,5.0,9.0,12.0,0,696.0,22.0,1,1.0
61.0,0,60.0,21.0,9.0,29.0,1,904.0,25.0,3,1.0
47.0,0,21.0,23.0,6.0,1.0,0,425.0,24.0,3,1.0
50.0,1,2.0,28.0,10.0,6.0,0,634.0,6.0,12,1.0
49.0,1,32.0,9.0,8.0,25.0,1,238.0,27.0,1,1.0
29.0,1,60.0,7.0,9.0,27.0,2,992.0,27.0,1,1.0
27.0,0,54.0,15.0,10.0,12.0,0,502.0,10.0,12,1.0
30.0,0,44.0,5.0,3.0,17.0,2,100.0,3.0,12,1.0
34.0,1,30.0,5.0,2.0,19.0,0,938.36,20.0,12,0.0
28.0,1,5.0,5.0,3.0,4.0,0,287.0,28.0,12,1.0
55.0,1,18.0,29.0,6.0,1.0,0,219.0,23.0,12,1.0
30.0,1,17.0,10.0,9.0,24.0,2,543.0,14.0,12,1.0
34.0,1,58.0,12.0,2.0,4.0,0,683.18,13.0,3,0.0
61.0,1,49.0,4.0,9.0,8.0,2,152.0,5.0,3,1.0
18.0,0,32.0,30.0,3.0,19.0,0,110.09,24.0,1,1.0
45.0,1,5.0,1.0,0.0,1.0,2,891.01,27.0,3,0.0
34.0,0,42.0,22.0,3.0,20.0,0,751.86,8.0,3,0.0
65.0,0,11.0,16.0,9.0,19.0,0,664.0,16.0,1,1.0
53.0,0,44.0,16.0,5.0,6.0,1,800.0,17.0,1,1.0
29.0,0,41.0,26.0,2.0,25.0,0,747.0,11.0,1,1.0
40.0,1,39.0,1.0,4.0,28.0,2,407.79,25.0,3,1.0
22.0,1,47.0,23.0,1.0,7.0,1,612.25,21.0,3,0.0
46.0,1,1.0,25.0,1.0,1.0,1,888.79,4.0,3,0.0
45.0,0,40.0,12.0,6.0,23.0,1,446.0,1.0,1,1.0
61.0,1,28.0,23.0,5.0,8.0,2,489.0,27.0,3,1.0
29.0,1,32.0,4.0,7.0,3.0,0,874.0,5.0,3,1.0
35.0,1,16.0,7.0,4.0,30.0,0,508.0,15.0,1,1.0
36.0,0,29.0,18.0,9.0,17.0,0,886.0,17.0,12,1.0
43.0,1,7.0,26.0,2.0,13.0,2,847.86,9.0,3,0.0
40.0,0,32.0,18.0,4.0,2.0,2,780.91,1.0,3,0.0
64.0,1,29.0,13.0,4.0,5.0,2,969.0,5.0,3,1.0
63.0,0,35.0,28.0,10.0,27.0,1,407.0,6.0,1,1.0
27.0,0,22.0,14.0,6.0,25.0,0,124.0,21.0,3,1.0
32.0,1,33.0,17.0,1.0,10.0,1,709.44,11.0,3,0.0
38.0,1,46.0,5.0,8.0,4.0,0,483.73,18.0,3,1.0
52.0,0,28.0,10.0,4.0,19.0,2,481.0,20.0,12,1.0
27.0,0,27.0,5.0,1.0,9.0,2,949.85,6.0,12,0.0
65.0,1,18.0,8.0,5.0,2.0,0,970.0,12.0,1,1.0
49.0,0,2.0,30.0,1.0,14.0,1,579.34,8.0,12,0.0
39.0,0,34.0,11.0,3.0,9.0,0,335.0,13.0,12,1.0
28.0,1,31.0,18.0,3.0,19.0,2,876.0,20.0,3,1.0
49.0,1,54.0,12.0,2.0,12.0,0,660.44,24.0,3,0.0
53.0,0,54.0,27.0,7.0,3.0,1,958.0,15.0,3,1.0
48.0,1,55.0,8.0,6.0,30.0,1,310.0,26.0,3,1.0
22.0,0,31.0,15.0,1.0,19.0,2,697.48,3.0,12,0.0
19.0,0,5.0,23.0,3.0,6.0,1,607.0,10.0,1,1.0
44.0,1,9.0,30.0,0.0,0.0,1,563.97,30.0,12,0.0
41.0,1,18.0,13.0,2.0,9.0,0,566.2,4.0,12,0.0
54.0,0,21.0,3.0,9.0,14.0,1,715.82,15.0,3,1.0
47.0,1,14.0,23.0,8.0,24.0,2,594.0,8.0,1,1.0
42.0,1,45.0,19.0,6.0,18.0,2,803.0,25.0,3,1.0
24.0,1,1.0,29.0,2.0,4.0,2,538.62,19.0,3,0.0
39.0,1,27.0,14.0,5.0,30.0,1,445.47,8.0,1,1.0
22.0,1,46.0,6.0,1.0,6.0,0,380.0,10.0,1,1.0
56.0,1,11.0,20.0,3.0,30.0,1,857.0,3.0,12,1.0
24.0,1,56.0,6.0,6.0,16.0,2,780.53,11.0,12,1.0
58.0,0,51.0,19.0,6.0,20.0,1,298.0,30.0,12,1.0
25.0,0,9.0,29.0,8.0,29.0,2,551.0,17.0,3,1.0
35.0,1,56.0,4.0,5.0,0.0,1,740.0,3.0,1,1.0
47.0,1,44.0,28.0,2.0,17.0,0,378.08,17.0,12,1.0
48.0,0,49.0,30.0,0.0,11.0,2,550.27,9.0,12,0.0
23.0,1,60.0,15.0,0.0,13.0,1,727.51,16.0,3,0.0
42.0,1,35.0,29.0,2.0,4.0,2,706.6,16.0,3,0.0
65.0,0,6.0,30.0,1.0,15.0,0,236.0,27.0,12,1.0
45.0,1,56.0,3.0,3.0,8.0,0,761.24,25.0,3,0.0
22.0,0,2.0,20.0,3.0,1.0,1,951.0,29.0,12,1.0
46.0,1,5.0,30.0,9.0,2.0,2,335.19,7.0,12,1.0
27.0,1,9.0,9.0,8.0,4.0,0,756.0,21.0,3,1.0
24.0,0,30.0,17.0,1.0,20.0,1,796.95,8.0,3,0.0
42.0,1,19.0,24.0,6.0,12.0,0,328.0,20.0,1,1.0
37.0,1,50.0,19.0,0.0,8.0,2,385.0,10.0,12,1.0
45.0,0,60.0,15.0,4.0,10.0,1,788.0,9.0,12,0.0
55.0,0,31.0,22.0,9.0,19.0,1,106.0,26.0,12,1.0
33.0,1,7.0,21.0,2.0,20.0,1,861.72,25.0,12,0.0
49.0,1,11.0,16.0,2.0,20.0,1,670.28,2.0,3,0.0
39.0,0,54.0,8.0,0.0,15.0,1,874.04,1.0,3,0.0
23.0,1,24.0,12.0,1.0,1.0,1,474.0,5.0,1,1.0
47.0,1,38.0,18.0,10.0,26.0,1,629.0,27.0,1,1.0
31.0,0,26.0,22.0,8.0,8.0,0,301.0,6.0,3,1.0
38.0,0,2.0,24.0,3.0,2.0,0,666.0,16.0,1,1.0
44.0,0,34.0,23.0,8.0,8.0,2,755.0,18.0,12,1.0
43.0,1,21.0,19.0,4.0,20.0,2,847.38,8.0,3,0.0
61.0,1,45.0,26.0,7.0,6.0,0,841.0,12.0,3,1.0
52.0,0,54.0,18.0,0.0,16.0,1,192.0,25.0,3,1.0
49.0,0,8.0,16.0,6.0,7.0,0,440.0,26.0,12,1.0
50.0,0,45.0,12.0,4.0,7.0,2,924.74,13.0,12,0.0
50.0,1,45.0,15.0,0.0,23.0,0,589.0,15.0,1,1.0
48.0,0,5.0,6.0,8.0,22.0,1,757.0,3.0,12,1.0
46.0,1,9.0,6.0,9.0,12.0,0,449.94,10.0,1,1.0
56.0,0,28.0,2.0,4.0,4.0,0,476.0,29.0,3,1.0
44.0,0,35.0,9.0,3.0,16.0,0,862.44,9.0,12,0.0
35.0,1,60.0,18.0,2.0,4.0,1,513.34,3.0,12,0.0
24.0,0,35.0,15.0,0.0,19.0,1,776.53,7.0,12,0.0
56.0,1,35.0,17.0,4.0,20.0,0,921.0,9.0,1,1.0
51.0,1,18.0,23.0,8.0,24.0,1,991.3,2.0,12,1.0
29.0,1,16.0,11.0,2.0,19.0,0,841.34,14.0,3,0.0
40.0,1,57.0,4.0,1.0,7.0,0,922.9,7.0,3,0.0
28.0,1,59.0,7.0,8.0,17.0,1,468.0,27.0,3,1.0
39.0,0,15.0,4.0,0.0,23.0,2,758.0,16.0,12,1.0
57.0,1,29.0,16.0,0.0,19.0,1,527.0,30.0,12,1.0
43.0,0,22.0,7.0,1.0,12.0,1,414.0,5.0,1,1.0
25.0,1,36.0,2.0,2.0,11.0,2,599.95,10.0,12,0.0
48.0,1,45.0,19.0,0.0,19.0,2,271.54,19.0,12,1.0
43.0,1,40.0,5.0,1.0,18.0,2,911.53,17.0,12,0.0
31.0,0,9.0,6.0,1.0,4.0,1,839.83,10.0,3,0.0
29.0,0,55.0,25.0,2.0,8.0,0,703.0,24.0,1,1.0
59.0,1,1.0,9.0,10.0,14.0,2,898.0,21.0,3,1.0
36.0,0,23.0,23.0,0.0,28.0,2,786.0,3.0,1,1.0
32.0,0,15.0,26.0,7.0,14.0,0,788.0,11.0,1,1.0
26.0,1,39.0,6.0,2.0,18.0,0,796.0,18.0,1,1.0
31.0,1,14.0,27.0,9.0,12.0,0,233.0,15.0,12,1.0
32.0,0,26.0,5.0,4.0,17.0,2,179.37,21.0,1,1.0
43.0,1,55.0,7.0,3.0,0.0,0,540.73,23.0,12,0.0
37.0,0,54.0,7.0,6.0,11.0,1,704.0,7.0,3,1.0
18.0,1,25.0,16.0,7.0,30.0,1,158.0,4.0,3,1.0
43.0,1,55.0,6.0,8.0,20.0,1,618.14,21.0,1,1.0
47.0,0,32.0,2.0,9.0,5.0,0,174.0,5.0,12,1.0
32.0,1,5.0,11.0,0.0,13.0,1,504.7,5.0,12,0.0
30.0,1,10.0,5.0,5.0,3.0,2,842.0,30.0,1,1.0
37.0,1,5.0,9.0,0.0,3.0,2,988.0,18.0,1,1.0
24.0,1,33.0,16.0,1.0,0.0,1,210.0,15.0,12,1.0
65.0,1,41.0,6.0,4.0,5.0,1,124.0,1.0,3,1.0
55.0,0,59.0,30.0,6.0,11.0,2,952.0,21.0,3,1.0
28.0,0,33.0,19.0,6.0,5.0,1,841.0,14.0,3,1.0
42.0,0,51.0,30.0,8.0,18.0,0,319.0,20.0,3,1.0
51.0,0,33.0,28.0,6.0,19.0,2,906.17,14.0,1,1.0
24.0,1,35.0,22.0,1.0,29.0,0,401.0,30.0,3,1.0
64.0,1,57.0,19.0,4.0,8.0,2,218.0,27.0,3,1.0
57.0,1,48.0,2.0,2.0,10.0,1,710.0,28.0,12,1.0
35.0,1,2.0,24.0,7.0,23.0,1,133.0,26.0,3,1.0
48.0,1,37.0,25.0,2.0,8.0,1,531.12,22.0,3,0.0
41.0,0,28.0,23.0,0.0,23.0,2,545.93,12.0,12,1.0
39.0,1,2.0,26.0,4.0,22.0,0,634.0,4.0,3,1.0
49.0,1,15.0,8.0,7.0,18.0,0,669.0,3.0,1,1.0
57.0,1,23.0,11.0,2.0,0.0,2,551.0,28.0,1,1.0
23.0,1,18.0,10.0,9.0,15.0,0,551.59,27.0,1,1.0
24.0,0,42.0,28.0,4.0,19.0,0,848.0,2.0,1,1.0
28.0,0,29.0,20.0,2.0,26.0,0,108.0,16.0,1,1.0
42.0,1,30.0,30.0,0.0,8.0,0,973.68,2.0,3,0.0
35.0,1,59.0,29.0,2.0,19.0,0,816.23,4.0,3,0.0
35.0,0,2.0,2.0,9.0,20.0,1,833.0,3.0,1,1.0
37.0,0,52.0,28.0,4.0,23.0,1,357.0,2.0,1,1.0
38.0,1,13.0,14.0,3.0,6.0,1,277.0,29.0,3,1.0
52.0,1,15.0,28.0,2.0,28.0,0,634.0,23.0,12,1.0
46.0,1,50.0,6.0,5.0,9.0,2,789.0,14.0,3,1.0
20.0,0,57.0,10.0,2.0,16.0,1,768.04,4.0,3,0.0
28.0,1,14.0,9.0,7.0,5.0,1,569.0,1.0,3,1.0
20.0,0,17.0,20.0,9.0,9.0,0,561.67,20.0,3,1.0
28.0,0,32.0,9.0,2.0,3.0,0,994.02,4.0,3,0.0
39.0,1,51.0,14.0,3.0,14.0,0,914.17,19.0,12,0.0
40.0,1,12.0,4.0,9.0,28.0,2,961.0,29.0,1,1.0
53.0,0,44.0,6.0,6.0,0.0,1,545.0,13.0,1,1.0
48.0,1,42.0,29.0,5.0,10.0,0,398.16,4.0,3,1.0
50.0,1,2.0,9.0,0.0,20.0,1,892.54,21.0,3,0.0
42.0,1,2.0,21.0,1.0,11.0,2,801.66,11.0,3,0.0
58.0,0,28.0,8.0,1.0,24.0,2,350.0,19.0,3,1.0
30.0,0,6.0,2.0,3.0,1.0,0,601.4,13.0,3,0.0
31.0,1,34.0,15.0,9.0,0.0,0,991.0,27.0,12,1.0
19.0,0,24.0,11.0,9.0,10.0,1,268.0,8.0,3,1.0
40.0,1,38.0,23.0,1.0,12.0,0,878.69,25.0,3,0.0
50.0,0,55.0,6.0,3.0,11.0,2,897.94,7.0,12,0.0
46.0,1,38.0,3.0,1.0,13.0,2,986.01,12.0,12,0.0
31.0,1,13.0,10.0,6.0,21.0,1,788.0,24.0,12,1.0
32.0,1,49.0,14.0,2.0,15.0,0,577.81,10.0,12,0.0
29.0,0,17.0,18.0,9.0,1.0,0,291.0,30.0,12,1.0
18.0,1,49.0,5.0,5.0,17.0,1,986.0,14.0,1,1.0
65.0,1,43.0,28.0,9.0,10.0,0,188.0,26.0,12,1.0
40.0,0,26.0,1.0,1.0,26.0,1,432.0,7.0,12,1.0
37.0,1,8.0,1.0,1.0,28.0,2,863.0,7.0,12,1.0
53.0,1,13.0,19.0,2.0,9.0,0,268.0,2.0,3,1.0
60.0,1,48.0,12.0,6.0,5.0,2,678.0,5.0,1,1.0
35.0,0,12.0,19.0,2.0,5.0,1,163.0,30.0,1,1.0
44.0,1,11.0,9.0,3.0,12.0,2,918.3,4.0,3,0.0
64.0,0,18.0,22.0,9.0,19.0,0,920.41,17.0,3,1.0
33.0,0,32.0,30.0,3.0,19.0,2,798.8,15.0,3,0.0
27.0,1,24.0,22.0,0.0,8.0,1,578.28,4.0,3,0.0
52.0,1,23.0,27.0,8.0,24.0,0,227.16,16.0,1,1.0
35.0,0,31.0,18.0,2.0,25.0,0,902.0,8.0,12,1.0
29.0,0,31.0,8.0,7.0,10.0,1,561.0,19.0,1,1.0
65.0,0,28.0,5.0,3.0,0.0,0,885.0,9.0,12,1.0
54.0,1,42.0,25.0,9.0,11.0,0,958.0,10.0,1,1.0
23.0,0,43.0,12.0,4.0,13.0,0,993.0,15.0,12,1.0
26.0,0,14.0,23.0,6.0,22.0,1,905.0,23.0,3,1.0
26.0,0,19.0,28.0,10.0,14.0,2,565.11,25.0,12,1.0
27.0,1,27.0,26.0,7.0,29.0,0,162.0,24.0,3,1.0
42.0,1,51.0,27.0,8.0,30.0,0,290.0,16.0,12,1.0
47.0,1,17.0,1.0,6.0,3.0,2,851.47,23.0,3,1.0
65.0,1,58.0,9.0,10.0,27.0,0,983.0,19.0,3,1.0
19.0,1,55.0,30.0,2.0,30.0,0,341.25,8.0,1,1.0
50.0,0,37.0,6.0,3.0,15.0,2,571.94,1.0,3,0.0
38.0,1,41.0,7.0,0.0,0.0,1,912.34,23.0,12,0.0
29.0,1,7.0,7.0,7.0,25.0,1,115.0,14.0,12,1.0
40.0,1,17.0,26.0,4.0,12.0,1,704.6,20.0,12,0.0
57.0,1,3.0,15.0,0.0,18.0,1,237.0,25.0,12,1.0
55.0,1,50.0,11.0,3.0,4.0,2,358.0,21.0,3,1.0
52.0,0,56.0,9.0,9.0,29.0,0,221.0,3.0,12,1.0
31.0,1,22.0,17.0,1.0,20.0,2,917.46,16.0,12,0.0
47.0,1,59.0,6.0,8.0,4.0,2,891.0,4.0,1,1.0
20.0,1,32.0,13.0,7.0,23.0,1,242.0,10.0,12,1.0
37.0,1,31.0,5.0,10.0,6.0,2,919.0,18.0,3,1.0
19.0,0,36.0,21.0,7.0,5.0,0,330.0,4.0,12,1.0
21.0,0,47.0,13.0,3.0,18.0,0,262.0,8.0,3,1.0
49.0,0,12.0,22.0,0.0,4.0,1,192.02,14.0,3,1.0
51.0,0,15.0,24.0,1.0,19.0,0,368.0,21.0,1,1.0
64.0,0,3.0,14.0,5.0,21.0,1,112.0,4.0,3,1.0
30.0,1,25.0,13.0,6.0,26.0,2,559.0,28.0,3,1.0
34.0,0,60.0,7.0,6.0,23.0,2,135.0,26.0,12,1.0
19.0,1,46.0,22.0,2.0,4.0,0,640.0,6.0,1,1.0
37.0,1,37.0,24.0,1.0,3.0,2,847.38,29.0,3,0.0
34.0,1,40.0,27.0,3.0,13.0,1,820.19,12.0,12,0.0
53.0,1,33.0,12.0,5.0,9.0,2,590.0,7.0,12,1.0
29.0,0,49.0,19.0,6.0,23.0,1,343.0,18.0,3,1.0
42.0,1,47.0,30.0,2.0,18.0,2,149.0,21.0,1,1.0
36.0,0,32.0,1.0,4.0,5.0,2,919.0,24.0,12,1.0
27.0,0,59.0,5.0,0.0,10.0,0,999.01,12.0,12,0.0
41.0,0,23.0,11.0,2.0,4.0,0,912.38,1.0,12,0.0
46.0,0,19.0,14.0,4.0,9.0,1,870.13,11.0,3,0.0
36.0,0,50.0,19.0,4.0,14.0,1,482.0,3.0,1,1.0
41.0,1,36.0,10.0,9.0,8.0,2,504.0,26.0,3,1.0
42.0,0,25.0,5.0,9.0,17.0,0,891.0,27.0,1,1.0
58.0,0,42.0,13.0,8.0,19.0,2,126.0,6.0,1,1.0
50.0,0,25.0,1.0,7.0,21.0,1,211.0,4.0,3,1.0
32.0,1,20.0,27.0,3.0,9.0,0,647.66,1.0,3,0.0
59.0,0,24.0,18.0,8.0,0.0,0,770.11,19.0,3,1.0
19.0,1,25.0,5.0,8.0,9.0,2,364.0,16.0,3,1.0
24.0,0,22.0,9.0,6.0,9.0,1,524.0,21.0,12,1.0
21.0,1,9.0,25.0,1.0,19.0,0,841.25,5.0,12,0.0
65.0,0,50.0,28.0,9.0,21.0,2,845.59,7.0,1,1.0
44.0,1,2.0,28.0,2.0,16.0,1,241.0,21.0,3,1.0
22.0,0,43.0,29.0,4.0,13.0,1,761.0,6.0,3,1.0
40.0,0,21.0,22.0,9.0,7.0,1,999.9,11.0,3,1.0
57.0,1,27.0,23.0,10.0,29.0,2,918.99,6.0,12,1.0
55.0,1,52.0,21.0,0.0,1.0,2,409.0,8.0,12,1.0
40.0,1,9.0,6.0,2.0,15.0,0,840.42,11.0,3,0.0
47.0,1,22.0,14.0,2.0,20.0,0,571.06,17.0,12,0.0
23.0,0,40.0,11.0,2.0,13.0,0,513.78,4.0,3,0.0
37.0,0,55.0,6.0,1.0,17.0,1,756.88,11.0,3,0.0
55.0,0,8.0,30.0,10.0,20.0,2,894.0,1.0,12,1.0
32.0,1,52.0,25.0,1.0,17.0,1,767.06,29.0,3,0.0
49.0,1,39.0,18.0,0.0,19.0,2,854.15,26.0,12,0.0
36.0,1,5.0,9.0,0.0,4.0,2,675.24,19.0,3,0.0
63.0,0,34.0,18.0,3.0,28.0,0,559.0,2.0,1,1.0
61.0,1,23.0,12.0,7.0,13.0,2,757.0,1.0,3,1.0
24.0,1,30.0,4.0,4.0,21.0,0,165.0,16.0,12,1.0
61.0,1,55.0,13.0,8.0,29.0,0,549.0,19.0,3,1.0
31.0,0,25.0,23.0,0.0,25.0,0,353.0,18.0,1,1.0
34.0,1,51.0,2.0,1.0,0.0,2,305.0,24.0,1,1.0
45.0,0,30.0,12.0,0.0,5.0,1,750.96,2.0,12,0.0
40.0,0,49.0,22.0,1.0,2.0,0,316.0,14.0,1,1.0
56.0,1,45.0,10.0,3.0,25.0,2,215.0,26.0,3,1.0
27.0,0,42.0,15.0,1.0,20.0,2,646.38,1.0,3,0.0
25.0,0,28.0,22.0,0.0,21.0,0,908.0,12.0,1,1.0
46.0,0,22.0,26.0,2.0,8.0,2,526.3,6.0,3,0.0
37.0,1,46.0,23.0,5.0,13.0,1,799.0,21.0,12,1.0
56.0,1,30.0,18.0,10.0,20.0,0,570.7,18.0,3,1.0
65.0,1,38.0,3.0,9.0,2.0,0,417.62,18.0,1,1.0
18.0,0,3.0,30.0,10.0,18.0,2,956.0,12.0,12,1.0
29.0,1,3.0,8.0,2.0,22.0,2,799.85,21.0,1,1.0
21.0,1,14.0,20.0,2.0,2.0,2,798.96,30.0,3,0.0
34.0,0,23.0,19.0,0.0,2.0,1,602.47,5.0,3,0.0
30.0,1,42.0,6.0,5.0,9.0,1,363.0,2.0,12,1.0
