Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Last Interaction,Contract Duration (Months),Tenure_Bucket,Support_Call_Intensity,Interaction_Frequency,Churn
41.69380555696741,0,48.83716665819553,15.244250012706706,3.306194443032588,6.0,0,504.0623366688692,7.856638898771882,12,2,0.0673944756515235,1.824255680951816,0.0
33.10552473606717,1,45.47237631966417,2.8944752639328337,1.1055247360671665,12.236188159832084,1,723.6127537051941,7.788950527865667,12,2,0.0269640179528577,0.3205639713220584,0.0
33.351248415440416,0,53.567498943626944,21.29750316911917,1.0,16.0,0,692.3382352974622,7.918747359067355,4,2,0.0186725431112439,2.6920016901968924,0.0
28.50306041289261,1,33.4171767354821,15.79141163225895,1.4171767354821014,3.0,0,898.1530661763852,2.417176735482101,3,1,0.0418611736237465,4.846627141937548,0.0
35.889176020625854,0,44.51803996562359,26.11082397937415,2.703607993124717,9.296392006875283,0,937.669020969488,8.0,12,2,0.0603456244893246,2.9012026643749054,0.0
41.26759198709056,1,48.0,25.821605341939627,1.2675919870905603,15.821605341939629,1,578.3976511719993,4.73240801290944,3,2,0.02640816639772,4.660390206444018,0.0
38.09482968075945,1,37.97843675582301,2.905170319240548,1.0,8.642244521139178,1,555.1942782691985,20.452585159620277,3,1,0.0268743548513615,0.1344229575428808,0.0
37.86266236098692,1,8.403432262011217,14.935621508007475,2.2660946229981307,13.26609462299813,0,644.6117587984879,8.064378491992523,3,0,0.3463520426489718,1.7339053770018693,0.0
23.26720620091726,1,35.653441240183454,10.693117519633097,0.6534412401834524,16.34655875981655,1,646.5942183062513,24.22752992146762,6,1,0.0181511455606514,0.4413071273840186,0.0
42.96142114667387,0,27.407715770665224,10.0,2.8154315413304505,10.184568458669547,1,871.618282082193,7.5922842293347745,12,1,0.1021180159716821,1.1677383014812812,0.0
18.0,1,3.623303264088246,27.748868842725496,0.1255655786372513,12.125565578637252,1,659.9754863264163,25.623303264088246,12,0,0.1255655786372513,1.042850258270243,0.0
35.055539493860046,1,24.34258991564334,16.51388487346501,2.828705042178329,9.856474789108352,2,928.5346331096636,28.0,10,1,0.1167646654893427,0.569444305981552,0.0
31.65471310965229,0,10.309426219304582,8.690573780695418,0.1726434451738544,19.13678277413073,0,869.2620338187455,7.0,4,0,0.0246633493105506,1.0863217225869273,0.0
41.33935452675553,0,47.24548410493336,18.66064547324447,2.339354526755528,5.07580684155559,0,862.4845899552547,6.660645473244472,12,2,0.0508555331903375,2.5288816632385136,0.0
26.312337670580902,0,31.050389590605825,20.662467534116185,2.0,4.337532465883819,0,631.0974584373214,5.675064931767638,12,1,0.0663810264186024,3.162467534116181,0.0
43.22566088095992,0,28.605702417991093,7.98574395502227,2.408553626986638,12.01425604497773,0,817.6924063490019,5.01425604497773,12,1,0.0830535733443668,1.9857439550222704,0.0
19.232599528189915,1,10.739559716913949,18.013920377448066,1.0,7.506960188724034,0,612.0093671217745,7.72563933946588,12,0,0.0943110791006619,2.3092887264518853,0.0
45.83222889020143,1,25.19173841119837,1.023967301399796,1.0,6.095869205599184,0,548.8820288708877,20.976032698600203,3,1,0.039767589804608,0.0466477227969595,0.0
27.58627674577681,0,50.27591196126915,17.06890564647702,0.0,17.37927043098468,1,596.9413607504079,4.068905646477019,12,2,0.0,4.080486379343547,0.0
38.32537809169754,0,55.01193286245368,6.313445229243862,0.6746219083024552,16.68655477075614,0,871.0581711653032,4.373109541512276,3,2,0.0118354720754816,2.7350839219328966,0.0
37.19279285016965,0,47.559559527683525,25.311911905536704,2.0642642833898845,11.376176188926587,1,696.6398257900609,9.440440472316476,12,2,0.0448753105084757,2.592046798315817,0.0
47.0231078726057,0,40.488446063697154,3.366334547772864,1.244223031848576,6.633665452227136,1,536.3564680975802,8.244223031848575,4,2,0.0302729972785487,0.3592357761051519,0.0
24.66658855800396,0,40.99976567401189,6.222274294664025,0.2222742946640248,7.111137147332013,1,743.3457372883774,6.222274294664025,10,1,0.0067355846867886,0.8606710205502226,0.0
32.87084462012464,1,17.184840276272986,18.88863020720474,1.4075798618635065,15.407579861863509,0,965.986224955478,17.351894965465878,3,1,0.1172983218219588,1.0339343551312925,0.0
37.37464586632586,0,34.12488195544195,17.499527821767813,1.875118044558047,0.624409777209765,2,669.886404638371,12.000944356464377,12,1,0.0550455879025963,1.4997301838673214,0.0
29.533643571901717,0,6.533643571901714,21.885315407554938,2.0,2.418958979456653,2,535.0310368833666,15.047397448641632,10,0,0.6165891070245715,1.3577726071349714,0.0
40.01224684185054,1,36.14110759402135,13.282215188042702,0.0,16.306708871743787,0,955.9194623377535,25.73003165380784,12,1,0.0,0.510172206326492,0.0
33.09116424358413,1,45.544178782079335,2.908835756415867,1.0911642435841329,12.272089391039668,1,723.5627073888907,7.817671512831734,12,2,0.0266137620386373,0.3211234710291896,0.0
42.68322536207008,1,57.04967608621024,2.5279577298832,1.0,13.0,0,512.6504439232161,4.26709855171968,12,2,0.0175757649239232,0.49340052837646,0.0
41.317062505291545,0,44.0,6.728232138321536,1.0452946436130774,1.9547053563869223,0,952.549063301553,11.81882142554769,12,2,0.0237566964457517,0.5191048531568044,0.0
48.62554343753907,1,41.9691575781543,15.77975554676756,2.0,15.625543437539068,0,917.768445581318,21.718070703076165,3,2,0.047710281885867,0.6790439890937816,0.0
40.11332432951615,1,41.53515233368035,2.394542998958949,2.9296953326393,6.2812186694428025,0,552.8440709592504,14.394542998958949,12,2,0.0708344362970324,0.1476010881784299,0.0
43.91797631478853,0,9.082023685211473,15.082023685211473,1.1640473704229417,6.656189481691767,1,693.6022884706614,9.507857888731175,12,0,0.1266044738732778,1.5142616764792465,0.0
29.930121507188023,1,1.3493924640598844,10.209635478435931,1.0349392464059886,16.965060753594013,0,690.8559614204285,4.20963547843593,12,0,0.9714133438496458,1.9809422292330967,0.0
47.969269240228,1,39.98975641340933,21.88732054750268,1.0204871731813308,1.092192279315988,0,587.1771317957546,5.969269240228003,12,2,0.0255318785345153,3.138832876696524,0.0
23.030021332149072,1,6.120085328596288,18.909936003552783,1.939957335701856,7.090063996447215,1,912.37333737904,6.060042664298144,12,0,0.323326222616976,2.686170498463568,0.0
29.33207620424761,0,55.22188698779936,2.889056506100319,1.5554717469498405,20.0,1,961.5308982372526,3.666415240849521,3,2,0.0278775622643304,0.777861586383493,0.0
27.541571221469265,0,43.53233317225387,5.467666827746131,0.4953809753923044,0.9907619507846088,0,873.7048377693118,11.036952196861565,3,2,0.0123845243848076,0.6203809753923044,0.0
40.76543970439911,0,45.0,5.648159556598665,2.0,5.524641921405785,1,622.0422270137715,3.117280147800445,12,2,0.0444444444444444,1.3944478669795994,0.0
35.81656755092199,1,23.478443994042557,23.816567550921988,0.8309382215602837,1.5071853353191489,1,880.7413272230497,18.49281466468085,10,1,0.0332375288624113,1.2176793658865248,0.0
40.18555994871718,0,49.35180500641035,25.351805006410352,1.0,1.6481949935896476,2,616.0546492733345,4.0,3,2,0.0202645693851386,5.070361001282071,0.0
36.9065929902907,0,11.0934070097093,13.285027628640988,2.4766482475726748,12.285027628640988,1,509.1861267129131,13.238324123786338,12,0,0.3078402030619411,0.9364469003236432,0.0
40.5212472721808,1,40.01416484812054,14.4362581834576,3.0,8.0424945443616,0,754.2077631023162,22.985835151879467,12,2,0.0750203286151584,0.595087976870835,0.0
27.74111687097665,0,50.63790187455296,12.189509372764809,1.275803749105923,8.724196250894076,1,731.5507952141182,7.103214996423692,6,2,0.0250157597863906,1.898169489408521,0.0
38.07412722454663,1,49.955523665272025,14.940698220362698,0.0593017796373009,8.059301779637302,0,861.0494739341143,5.9258727754533735,3,2,0.001261739992283,2.192628279338449,0.0
31.55194021155469,1,40.304016305939626,23.0,1.7680054353132095,7.391967388120742,0,875.4413370086252,28.840027176566046,3,2,0.0435687998947126,0.7750364453337232,0.0
34.69691550557635,0,6.26255400743513,26.0,0.4343614981412177,16.303084494423654,1,879.066204755167,10.828192509293912,12,0,0.1085903745353044,2.30529360919332,0.0
39.55355807820345,0,42.660674234610354,18.571535374372388,0.8928838435930975,12.017977296168938,0,762.1657680312023,2.892883843593097,3,2,0.0217776547217828,4.82142323128138,0.0
34.093860385205026,0,38.23754415408201,4.04982338367196,1.381227922958995,5.76245584591799,1,844.0855835171368,4.431051306630955,3,2,0.0364728654478993,0.6212997936687712,0.0
49.0,1,2.003904374743287,6.0117131242298605,2.6653652084189043,5.665365208418905,1,884.3967593689631,29.0,12,0,2.163413021047261,0.2003904374743287,0.0
45.00142185167334,1,49.50639833253004,7.499289074163329,1.9971562966533147,15.0,1,783.5253910092101,17.50639833253004,3,2,0.0443812510367403,0.4376983241554232,0.0
25.93458366844494,1,7.93458366844494,9.51402855970486,1.64486122281498,12.2243061140749,0,703.5675573212962,21.13083266311012,6,0,0.2024922901563877,0.4552126523784149,0.0
23.11766247207049,1,20.07059748324229,19.0235324944141,0.0,2.070597483242296,1,746.8202248439362,11.37651991062558,12,1,0.0,1.5628824750925094,0.0
25.563017088825248,0,9.0,14.0,1.0,10.859245727793688,2,626.038316853424,12.570377136103156,8,0,0.1111111111111111,1.0330479126074494,0.0
39.44212384785305,0,57.0,2.0,0.2789380760734767,13.557876152146951,1,590.4711045566618,9.51044268466129,12,2,0.0048936504574294,0.2130817252255692,0.0
40.96660443805512,0,25.61247666427067,8.679267788160434,3.8708255547568897,15.51669778097244,1,574.5873029456025,5.0,3,1,0.1508220029541746,1.4465446313600725,0.0
28.00453487191225,1,28.298639538426325,19.40272092314735,1.8009069743824495,7.502267435956124,1,785.646240469698,28.104081384721024,11,1,0.0643181062279446,0.6666666666666666,0.0
21.190423503156,0,15.190423503155998,19.031921656146675,1.6031921656146677,7.82553732491734,0,815.9794437247971,14.364886178238658,3,1,0.1095119466903081,1.4956973393310922,0.0
24.42919835854217,0,38.381997264236944,23.24039398132127,2.0,2.618002735763058,0,578.7017456633439,13.952798905694776,12,1,0.0523279169861288,1.5366747117678208,0.0
26.028672935970956,1,29.478495298021784,19.985663532014524,0.7464158830036308,16.760752350989108,1,908.2562896549584,15.25358411699637,9,1,0.0240779317097945,1.2332549634386347,0.0
30.709500587725145,1,26.709500587725145,28.529049941227484,0.941900117545029,18.0,1,952.7145998649772,25.529049941227484,7,1,0.0294343786732821,1.075415812133255,0.0
21.984464630364812,1,34.0,22.53883842408796,1.4922323151824082,11.507767684817592,1,871.2616515272264,12.9067877821889,12,1,0.043889185740659,2.0790063302373825,0.0
30.95008980438616,0,16.39001796087723,17.829946117368305,1.3900179608772316,3.5850269413158475,0,915.5832545589808,7.804991019561384,3,1,0.0828134354623558,2.0163150789534505,0.0
32.6083722475266,0,35.0,19.608372247526603,1.0437208143550485,4.0874416287100965,1,751.5647072204732,4.0,8,1,0.0298205946958585,3.92167444950532,0.0
48.56183871277218,1,15.342758069158272,14.12367742554436,1.6572419308417283,5.876322574455639,0,526.5833582291024,4.971725792525186,10,1,0.1162168885784105,3.113823515659609,0.0
46.0426822955524,0,56.58292708177904,12.331708327116152,3.791463540889519,11.791463540889518,0,896.7607193240747,10.957317704447595,4,2,0.0669160170665347,1.008747696060035,0.0
19.98765084648273,0,50.59012067718618,10.40987932281382,1.0,7.217288814924185,1,698.72165816379,4.987650846482724,3,2,0.0197958718994277,2.160769642596182,0.0
42.46508425244296,1,11.046554330076056,21.46508425244296,3.488361417480986,5.534915747557042,1,861.2996891901356,4.0,7,0,0.3351199610002107,4.293016850488591,0.0
25.75597142797842,0,23.87798571398921,13.732085716064738,2.0,8.366042858032369,1,505.7376692850768,10.183021429016184,3,1,0.0837955086591317,1.2186601577889724,0.0
35.01481909196124,1,45.84867480459358,11.98518090803876,1.5756625977032117,9.57566259770321,0,664.6598603319504,19.84867480459358,3,2,0.0352337789646003,0.5651326583650066,0.0
29.09327144677817,1,59.09327144677817,13.81345710644366,0.1865428935563398,9.46635723389085,0,721.0977957743679,27.34709987255281,3,2,0.0031090482259389,0.4886063602995718,0.0
23.963823160878476,0,15.855292643513897,22.144707356486105,1.0361768391215262,2.180884195607632,0,963.723988187104,9.78293896527084,11,1,0.0662684207418256,2.1157658851888845,0.0
38.59475956132272,1,28.675400731128803,20.45967941509696,2.8649198537742397,7.3245992688711965,1,772.7680665917009,14.86491985377424,3,1,0.1008566598617881,1.2882981404678846,0.0
34.45532622955331,1,34.0,4.0,1.696449180297796,4.4553262295533065,0,657.4285270657688,21.75887704925551,3,1,0.0498955641264057,0.176707898658212,0.0
31.33745970998295,0,50.0,20.89576618330492,2.0,19.66872985499148,0,763.0995667304518,16.44788309165246,3,2,0.04,1.189189586680062,0.0
24.719641417382288,1,35.94392828347646,8.551426267811664,1.0,10.336430299141252,0,986.7013300955176,10.78500403132959,12,1,0.027822279140098,0.7745478278689527,0.0
26.70251288229527,0,4.0,24.89246135311419,1.5316580784698195,6.531658078469819,1,719.8308449218342,17.82914519617455,3,0,0.3829145196174549,1.3148743558852365,0.0
45.99459507632733,0,8.054049236726698,28.97838030530932,0.0216196946906794,17.01080984734534,1,895.8600035648223,4.01621477101801,3,0,0.0012010941494821,5.785541829175608,0.0
44.004038812869695,1,40.99730745808687,20.997307458086876,2.9973074580868726,3.0026925419131274,0,705.9850160042535,18.98922983234749,3,2,0.073106743844466,1.050718011176834,0.0
44.0,1,3.0,6.109496151062746,0.0,5.268604618724705,2,697.7507190062505,10.109496151062746,12,0,0.0,0.524495007262632,0.0
39.42641851995643,0,45.57358148004357,25.43018611003268,1.8566046299891077,1.4339537001089253,2,615.4646763506369,9.143395370010891,12,2,0.040997753011076,2.5065179713641315,0.0
43.07354456860639,1,49.12870299506118,17.110316852909584,2.981613857848403,19.834524720635624,2,529.6684067554562,29.779366294180832,3,2,0.0607554555573572,0.560561282579156,0.0
21.0,0,29.28746648476396,20.75153317416847,1.535933310595495,15.607799931786486,1,577.0362179106403,3.07186662119099,3,1,0.0510434742789374,5.202191130817237,0.0
34.569381025930284,1,5.772247589627886,3.0569381025930285,0.2277524103721138,2.512442923337256,0,885.2714254184217,2.6263191285233134,3,0,0.1138762051860569,0.9593299267192654,0.0
22.26673702431702,0,16.295278299609727,20.08562382587812,0.6761804250975686,18.028541275292707,1,772.6357504696488,5.0,12,1,0.0450786950065045,3.3476039709796863,0.0
31.355437286285213,0,28.644562713714787,21.71087457257043,0.6611406784286965,6.01657796471391,0,919.431724680612,10.98342203528609,6,1,0.0220380226142898,1.8812026982536916,0.0
34.261176765662206,1,13.65223535313244,22.82541111554315,2.0,8.695529293735119,1,915.8801644462172,24.39105858747024,3,1,0.1466787323831599,0.8889579666831862,0.0
44.49351937800899,0,22.995679585339328,19.242439274343827,2.748919896334832,3.0,2,577.178958139948,12.246759689004495,3,1,0.1187229974083708,1.4429363400760982,0.0
45.30085049764773,1,36.048724253528405,19.048724253528405,2.349574751176136,1.6504252488238644,0,643.0340060461004,24.048724253528405,6,1,0.0647651637474495,0.7597104097548927,0.0
30.575332051426216,1,53.08899423141798,27.575332051426216,2.0,16.849335897147565,0,569.7457381155965,5.150664102852435,10,2,0.0378743128605391,4.990891880005492,0.0
23.708103790076446,0,56.0,9.976059308615111,1.0,15.877992586423112,1,593.444139036235,1.0,12,2,0.0178571428571428,4.988029654307557,0.0
31.79170028664186,1,49.9861671444031,14.38893371552248,3.0,1.5972334288806198,0,630.8586818443213,5.29861671444031,12,2,0.0604858150678576,2.25595718380598,0.0
44.0,0,34.361289805247,23.226881634207835,2.8865591828960837,0.1134408171039167,0,925.1279951336606,7.6806449026235,12,1,0.0856381034476968,2.751430538511805,0.0
30.04018015833838,1,31.02163546987451,4.015453907053224,0.0123631256425786,11.981455311536132,0,978.7462124706354,22.00618156282129,3,1,0.0003253454116468,0.1744881975842417,0.0
43.63309519769954,1,11.0,7.899285593098624,2.8165475988497706,11.63309519769954,1,918.0064761581596,5.4676192092018345,3,0,0.2560497817136155,1.512120847425794,0.0
42.37656745102583,0,58.37656745102583,16.0,0.8117162744870849,20.0,0,557.1233099969284,16.435148823461255,6,2,0.0144949334729836,0.942976567697206,0.0
41.47487971446152,1,57.05687285706295,18.0,2.5886254285874104,4.58862542858741,1,517.3544254229662,3.0,12,2,0.0458193272730662,4.5,0.0
43.873613577594334,0,8.873613577594332,15.0,1.0,5.241681465565997,2,694.0812871530023,11.137477801651004,12,0,0.1128664780889675,1.2860810589783405,0.0
44.16706344546448,1,42.08353172273224,6.0,0.0,18.94431218484517,2,632.9069278467558,4.33412689092896,12,2,0.0,1.1764145724050146,0.0
40.22732282292833,0,53.1318031531215,25.245464564585667,3.0,10.754535435414333,2,722.2648240931055,11.754535435414333,3,2,0.0565051015876347,1.99599793722771,0.0
35.454060510313006,1,22.96621218105437,12.193242436210872,0.0,10.739181925897864,0,716.5174451631245,19.51215167074136,12,1,0.0,0.6188755265284935,0.0
24.31596867698651,0,29.157984338493257,28.42015661506744,1.157984338493256,8.315968676986511,0,673.9741573072444,8.631937353973024,10,1,0.0395673120434611,3.04977170014031,0.0
38.48271347307693,0,47.517286526923066,8.069146107692262,1.4827134730769345,6.207438323076786,1,670.3737952606539,4.965426946153869,3,2,0.0313178014985681,1.4483274593406463,0.0
